"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1110403089985466369","https://twitter.com/aaronlouie_ml/status/1110403089985466369","Hindi naman sa pag mamayabang. Wala pa akong absent hihi. #idolJules","2019-03-26 04:48 +0000","222.0","7.0","0.03153153153153153","0.0","0.0","6.0","0.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110378827643908097","https://twitter.com/aaronlouie_ml/status/1110378827643908097","happy birthday, babe @aldycrisostomo &lt;3","2019-03-26 03:11 +0000","275.0","5.0","0.01818181818181818","0.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110353385599819777","https://twitter.com/aaronlouie_ml/status/1110353385599819777","@antonetteskii ano pong skincare routine niyo","2019-03-26 01:30 +0000","235.0","11.0","0.04680851063829787","0.0","1.0","2.0","0.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110271984342949888","https://twitter.com/aaronlouie_ml/status/1110271984342949888","hirap magkasakit. walang mag-aalaga. mami gusto ko nang umuwi","2019-03-25 20:07 +0000","146.0","1.0","0.00684931506849315","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110256504085471232","https://twitter.com/aaronlouie_ml/status/1110256504085471232","super cute ni Seve!!!!!!!!!!!!!!","2019-03-25 19:05 +0000","111.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110253139452542976","https://twitter.com/aaronlouie_ml/status/1110253139452542976","bOi di na naman ako makatulog??//1/??","2019-03-25 18:52 +0000","119.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110230963676545024","https://twitter.com/aaronlouie_ml/status/1110230963676545024","mAg-SsP aKo NgAyOng WeEk kAsI PaLarOng UpLb wALaNg ExAmS","2019-03-25 17:24 +0000","183.0","2.0","0.01092896174863388","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110211296127930368","https://twitter.com/aaronlouie_ml/status/1110211296127930368","@ZorenDC ok ok haha trip ko kasi black pepper hahaha di ko pa natatry yan","2019-03-25 16:06 +0000","24.0","1.0","0.041666666666666664","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110210894326165504","https://twitter.com/aaronlouie_ml/status/1110210894326165504","@ZorenDC Sulit bah","2019-03-25 16:04 +0000","37.0","1.0","0.02702702702702703","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110195676921511941","https://twitter.com/aaronlouie_ml/status/1110195676921511941","Bawal magkasakit ngayon huhu","2019-03-25 15:04 +0000","110.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110163477060960256","https://twitter.com/aaronlouie_ml/status/1110163477060960256","mag vlog ka everyday @mimiyuuuh  hahahahaha","2019-03-25 12:56 +0000","104.0","1.0","0.009615384615384616","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110155610220195840","https://twitter.com/aaronlouie_ml/status/1110155610220195840","@macynoleenvm https://t.co/vbzGKbPPJi","2019-03-25 12:24 +0000","233.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110154078204526593","https://twitter.com/aaronlouie_ml/status/1110154078204526593","baby wag ka nang mag-alinlangan pa","2019-03-25 12:18 +0000","182.0","1.0","0.005494505494505495","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110138745850757120","https://twitter.com/aaronlouie_ml/status/1110138745850757120","show off https://t.co/8OaMtBzA2Y","2019-03-25 11:17 +0000","177.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110103788835135488","https://twitter.com/aaronlouie_ml/status/1110103788835135488","Gusto kong magluto","2019-03-25 08:59 +0000","163.0","1.0","0.006134969325153374","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110027497997910016","https://twitter.com/aaronlouie_ml/status/1110027497997910016","Gusto ko ng milky white halo halo","2019-03-25 03:55 +0000","218.0","2.0","0.009174311926605505","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110015975968010241","https://twitter.com/aaronlouie_ml/status/1110015975968010241","grade 1 - pinukpuk ko ng bote yung ulo ng kaklase ko hahahahha https://t.co/nMNvL37Wp5","2019-03-25 03:10 +0000","251.0","3.0","0.01195219123505976","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109980764190302209","https://twitter.com/aaronlouie_ml/status/1109980764190302209","@kvamalinis sp kasi","2019-03-25 00:50 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109828917332852736","https://twitter.com/aaronlouie_ml/status/1109828917332852736","may sakit pa ata e","2019-03-24 14:46 +0000","120.0","1.0","0.008333333333333333","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109818175816785928","https://twitter.com/aaronlouie_ml/status/1109818175816785928","tawang tawa ako sa vlog ni @mimiyuuuh hahahaha","2019-03-24 14:04 +0000","138.0","4.0","0.028985507246376812","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109807685023629313","https://twitter.com/aaronlouie_ml/status/1109807685023629313","uy sabihan niyo lang ako kung na-ooffend na kayo sa jokes ko. para pag-igihan ko pa","2019-03-24 13:22 +0000","147.0","1.0","0.006802721088435374","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109768039556239363","https://twitter.com/aaronlouie_ml/status/1109768039556239363","sobrang random pero gusto kong magcompose ng rap","2019-03-24 10:44 +0000","157.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109734638501531648","https://twitter.com/aaronlouie_ml/status/1109734638501531648","@RJLCacho @CharlesTheEgg Pusang Pilipina ye https://t.co/De5dpqyYOi","2019-03-24 08:32 +0000","10494.0","3582.0","0.34133790737564323","7.0","1.0","81.0","7.0","7.0","0.0","14.0","0.0","0","0","0","0","0","3465","3465","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109730849807695873","https://twitter.com/aaronlouie_ml/status/1109730849807695873","cant function alone","2019-03-24 08:17 +0000","181.0","1.0","0.0055248618784530384","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109730809064255488","https://twitter.com/aaronlouie_ml/status/1109730809064255488","i need sp buddy","2019-03-24 08:16 +0000","162.0","2.0","0.012345679012345678","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109717426147487744","https://twitter.com/aaronlouie_ml/status/1109717426147487744","@pharajesuitas sanaaaa","2019-03-24 07:23 +0000","49.0","2.0","0.04081632653061224","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109711720866410496","https://twitter.com/aaronlouie_ml/status/1109711720866410496","congrats, babe &lt;3 https://t.co/AUJlWIm1zW","2019-03-24 07:01 +0000","394.0","9.0","0.02284263959390863","1.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109608722815311872","https://twitter.com/aaronlouie_ml/status/1109608722815311872","saddest layout i made","2019-03-24 00:11 +0000","205.0","1.0","0.004878048780487805","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109599185152536576","https://twitter.com/aaronlouie_ml/status/1109599185152536576","toxic https://t.co/pyqXc5tUGN","2019-03-23 23:33 +0000","121.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109460921661812736","https://twitter.com/aaronlouie_ml/status/1109460921661812736","Sasablay pa ako ehhhhhhhh :(((((((((((","2019-03-23 14:24 +0000","185.0","7.0","0.03783783783783784","0.0","1.0","0.0","5.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108930413160882177","https://twitter.com/aaronlouie_ml/status/1108930413160882177","@maiughh Ako yan bessy kelan ko pwede iclaim","2019-03-22 03:16 +0000","52.0","2.0","0.038461538461538464","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108756204459720706","https://twitter.com/aaronlouie_ml/status/1108756204459720706","@__repr @antonetteskii https://t.co/M9hbY1vLBV","2019-03-21 15:44 +0000","109.0","4.0","0.03669724770642202","0.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","11","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108753190982320128","https://twitter.com/aaronlouie_ml/status/1108753190982320128","hala graduate na mga hs batch mates ko wait lANg AAHHAHAHAHAHA","2019-03-21 15:32 +0000","206.0","1.0","0.0048543689320388345","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108751976815157250","https://twitter.com/aaronlouie_ml/status/1108751976815157250","sana walang enumeration sa exam!!!!!!!!!!!!!","2019-03-21 15:27 +0000","135.0","1.0","0.007407407407407408","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108748034500788224","https://twitter.com/aaronlouie_ml/status/1108748034500788224","@skysemilla *software engineering daw tayo hahahahhaa","2019-03-21 15:11 +0000","188.0","5.0","0.026595744680851064","0.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108747931555762176","https://twitter.com/aaronlouie_ml/status/1108747931555762176","@__repr same, boi. same","2019-03-21 15:11 +0000","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108737445091147777","https://twitter.com/aaronlouie_ml/status/1108737445091147777","Sabi ko kay mami na uuwi ako kasi naiistress na ako tapos nagpapaluto ako ng sinigang tsaka liempo tapos sabi niya 

""Ano pa?""

Hahahahahhahajjajajajahahahahah tataba na naman ata ako 1 month na ako hindi umuuwi?!??!?#?#.:","2019-03-21 14:29 +0000","179.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108705583828361216","https://twitter.com/aaronlouie_ml/status/1108705583828361216","https://t.co/e4miGqKDza","2019-03-21 12:23 +0000","231.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108695926846087169","https://twitter.com/aaronlouie_ml/status/1108695926846087169","@RossNgaKasi @PhilippineStar ay malayo haha","2019-03-21 11:44 +0000","40.0","1.0","0.025","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108695698029965313","https://twitter.com/aaronlouie_ml/status/1108695698029965313","@RossNgaKasi @PhilippineStar tinipak? haha","2019-03-21 11:43 +0000","42.0","1.0","0.023809523809523808","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108695625447555072","https://twitter.com/aaronlouie_ml/status/1108695625447555072","may

nakita kong isang baba

e

di

ko malimutan ang kanyang ima

he","2019-03-21 11:43 +0000","212.0","2.0","0.009433962264150943","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108695356227805184","https://twitter.com/aaronlouie_ml/status/1108695356227805184","@RossNgaKasi @PhilippineStar ano to ross","2019-03-21 11:42 +0000","27.0","3.0","0.1111111111111111","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108629993318309888","https://twitter.com/aaronlouie_ml/status/1108629993318309888","Ekisssss","2019-03-21 07:22 +0000","107.0","1.0","0.009345794392523364","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108629249445920770","https://twitter.com/aaronlouie_ml/status/1108629249445920770","Fuck https://t.co/J112jFUvBc","2019-03-21 07:19 +0000","133.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108618899501670400","https://twitter.com/aaronlouie_ml/status/1108618899501670400","Pag ba may nakita kang gtech na di naman sayo kukunin mo ba? Kung di mo kukunin, sure ka bang babalikan nung may ari? Baka kaya nya naiwan kasi di mahalaga sa kanya yung gtech? Tsaka malay mo may ibang taong kumuha. Guys help. Kukunin nyo ba?","2019-03-21 06:38 +0000","211.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108552524317941760","https://twitter.com/aaronlouie_ml/status/1108552524317941760","may makakapag-volleyball mmaya &lt;3","2019-03-21 02:14 +0000","201.0","4.0","0.01990049751243781","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108552378683289600","https://twitter.com/aaronlouie_ml/status/1108552378683289600","@sedurikku sa fo HAHA","2019-03-21 02:14 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108552332503990273","https://twitter.com/aaronlouie_ml/status/1108552332503990273","@macynoleenvm wag nang mag-aral haha","2019-03-21 02:14 +0000","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108546079627186176","https://twitter.com/aaronlouie_ml/status/1108546079627186176","Bakit ba tayo nagcacram?????","2019-03-21 01:49 +0000","194.0","2.0","0.010309278350515464","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108540942225563649","https://twitter.com/aaronlouie_ml/status/1108540942225563649","@troyabrahammm Ano na naman","2019-03-21 01:28 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108540106363662341","https://twitter.com/aaronlouie_ml/status/1108540106363662341","@troyabrahammm Oo bestea","2019-03-21 01:25 +0000","33.0","1.0","0.030303030303030304","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108538361323515904","https://twitter.com/aaronlouie_ml/status/1108538361323515904","Ang sakit sa ulo ng the umbrella academy pero mukang may season 2 ahhhhhh","2019-03-21 01:18 +0000","244.0","3.0","0.012295081967213115","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108406547070124032","https://twitter.com/aaronlouie_ml/status/1108406547070124032","Hindi ka tunay na taga elbi kung di mo pa nakikita yung daga sa j/an/ges","2019-03-20 16:34 +0000","258.0","4.0","0.015503875968992248","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108366103737073666","https://twitter.com/aaronlouie_ml/status/1108366103737073666","https://t.co/oZcIHP1XRA

i like me better when i review","2019-03-20 13:54 +0000","131.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108365251563577344","https://twitter.com/aaronlouie_ml/status/1108365251563577344","@barbaraababe Di baaaaaa","2019-03-20 13:50 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108364734674264064","https://twitter.com/aaronlouie_ml/status/1108364734674264064","https://t.co/JmjiNuqK8S","2019-03-20 13:48 +0000","120.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108318891766222848","https://twitter.com/aaronlouie_ml/status/1108318891766222848","Pag nadelay ako tsaka crush ko, sign na yun ni lord amen","2019-03-20 10:46 +0000","134.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108316496457981952","https://twitter.com/aaronlouie_ml/status/1108316496457981952","Ohhhh kaya palaaaaaaa https://t.co/Mt5WrVkKt3","2019-03-20 10:36 +0000","163.0","1.0","0.006134969325153374","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108316159827304449","https://twitter.com/aaronlouie_ml/status/1108316159827304449","ang pangit ng laro ko habxnndndbdhdhd","2019-03-20 10:35 +0000","113.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1108011457097039874","https://twitter.com/aaronlouie_ml/status/1108011457097039874","ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh mind=blown https://t.co/vGZjSNelrD","2019-03-19 14:24 +0000","196.0","7.0","0.03571428571428571","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107982246508552192","https://twitter.com/aaronlouie_ml/status/1107982246508552192","@kvamalinis @ZorenDC tara naku","2019-03-19 12:28 +0000","43.0","3.0","0.06976744186046512","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107971049109389313","https://twitter.com/aaronlouie_ml/status/1107971049109389313","@__repr exaggerated lang yan pero halata mo naman na luma yung mga fillet hahaha","2019-03-19 11:44 +0000","65.0","1.0","0.015384615384615385","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107967017900863488","https://twitter.com/aaronlouie_ml/status/1107967017900863488","boi di gumagana utak ko ngayon halp","2019-03-19 11:28 +0000","126.0","1.0","0.007936507936507936","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107933766096310274","https://twitter.com/aaronlouie_ml/status/1107933766096310274","NAKAKATAMAD","2019-03-19 09:16 +0000","106.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107919875060584450","https://twitter.com/aaronlouie_ml/status/1107919875060584450","HAHAHA buset https://t.co/MWFqeDafx0","2019-03-19 08:20 +0000","166.0","1.0","0.006024096385542169","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107706274102145024","https://twitter.com/aaronlouie_ml/status/1107706274102145024","lakas makabitin ng per ep ng the umbrella academyt hahahahahuhu &lt;/3 gusto ko agad tapusin pero kailangan ko ng tulog :v","2019-03-18 18:12 +0000","134.0","1.0","0.007462686567164179","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107690689230307329","https://twitter.com/aaronlouie_ml/status/1107690689230307329","ang gaganda ng mga sound track sa the umbrella acadamey ahhk","2019-03-18 17:10 +0000","185.0","2.0","0.010810810810810811","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107689248965033990","https://twitter.com/aaronlouie_ml/status/1107689248965033990","last ep pramis","2019-03-18 17:04 +0000","105.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107679409815715844","https://twitter.com/aaronlouie_ml/status/1107679409815715844","grabe yung groupmate ko dati, di namamansin. akala mo naman may natulong sa project :&gt;","2019-03-18 16:25 +0000","187.0","6.0","0.03208556149732621","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107621156134084609","https://twitter.com/aaronlouie_ml/status/1107621156134084609","for sale: pimples 
pm is the key","2019-03-18 12:33 +0000","144.0","3.0","0.020833333333333332","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107584780336427010","https://twitter.com/aaronlouie_ml/status/1107584780336427010","wala bang sp night dyan","2019-03-18 10:09 +0000","146.0","3.0","0.02054794520547945","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107535916057284610","https://twitter.com/aaronlouie_ml/status/1107535916057284610","HAHAHA https://t.co/3cEv93mfbw","2019-03-18 06:55 +0000","164.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107535197166170113","https://twitter.com/aaronlouie_ml/status/1107535197166170113","okay na sana kasi nakagloves si ate kaso nung nagbayad ako kinuha nya pera ko nang nakagloves pa din anu na ate","2019-03-18 06:52 +0000","203.0","3.0","0.014778325123152709","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107528170259906560","https://twitter.com/aaronlouie_ml/status/1107528170259906560","sarap sa mata ng ""able to merge"" tapos naalala ko ako lang pala yung contributor sa repo HAHA","2019-03-18 06:24 +0000","201.0","1.0","0.004975124378109453","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107400444098179072","https://twitter.com/aaronlouie_ml/status/1107400444098179072","Ang daming gusto makakuha ng slot pero lagi naman umaabsent pag natanggap https://t.co/xRS3ATobQf","2019-03-17 21:56 +0000","152.0","1.0","0.006578947368421052","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1107288805680111618","https://twitter.com/aaronlouie_ml/status/1107288805680111618","dapat talaga pag magchachat ako sa gc namen may "":)"" lagi sa huli para di magmukang bossy hahahuhu sorry po","2019-03-17 14:33 +0000","213.0","1.0","0.004694835680751174","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
